id,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
b2166f57af2ea777,0.1980392,-0.4137255,-0.0647059,-0.1588235,0.1862745,-0.3196078,0.1549020,-0.0333333,0.1627451,-0.1235294,0.1470588,-0.4647059,0.3666667,0.3980392,-0.3235294,0.2058824,0.1980392,-0.4137255,-0.0647059,-0.1588235,0.1862745,-0.3196078,0.1549020,-0.0333333,0.1627451,-0.1235294,0.1470588,-0.4647059,0.3666667,0.3980392,-0.3235294,0.2058824
80d986b3e1cb111b,0.0019608,0.3509804,0.0254902,0.2019608,0.3823529,0.2960784,-0.4333333,-0.3941176,-0.4294118,0.1549020,0.2843137,0.3196078,0.1901961,-0.0568627,-0.4882353,0.3196078,0.0019608,0.3509804,0.0254902,0.2019608,0.3823529,0.2960784,-0.4333333,-0.3941176,-0.4294118,0.1549020,0.2843137,0.3196078,0.1901961,-0.0568627,-0.4882353,0.3196078
42a61807da707825,-0.2411765,0.1509804,-0.4058824,-0.4725490,0.3549020,-0.0607843,-0.0294118,-0.3549020,0.3352941,0.0058824,-0.1470588,0.3705882,-0.4215686,-0.4450980,0.0176471,-0.3901961,-0.2411765,0.1509804,-0.4058824,-0.4725490,0.3549020,-0.0607843,-0.0294118,-0.3549020,0.3352941,0.0058824,-0.1470588,0.3705882,-0.4215686,-0.4450980,0.0176471,-0.3901961
09641a1a18c66dcb,-0.4647059,-0.1078431,-0.3980392,-0.3980392,-0.4058824,0.2764706,-0.0725490,0.2960784,-0.1313725,0.3549020,0.3470588,0.1509804,-0.2137255,0.4882353,-0.3117647,-0.1862745,-0.4647059,-0.1078431,-0.3980392,-0.3980392,-0.4058824,0.2764706,-0.0725490,0.2960784,-0.1313725,0.3549020,0.3470588,0.1509804,-0.2137255,0.4882353,-0.3117647,-0.1862745
d3f123fdd71567d6,0.3274510,0.4450980,-0.3627451,0.4921569,0.3431373,-0.4176471,-0.0960784,0.3392157,0.3509804,0.4568627,0.3431373,0.3392157,0.3274510,0.3666667,0.1509804,-0.1588235,0.3274510,0.4450980,-0.3627451,0.4921569,0.3431373,-0.4176471,-0.0960784,0.3392157,0.3509804,0.4568627,0.3431373,0.3392157,0.3274510,0.3666667,0.1509804,-0.1588235
884798aa5563a5af,0.0333333,-0.2215686,0.0960784,0.1666667,-0.1666667,-0.1117647,0.1470588,0.1862745,-0.4372549,-0.4882353,-0.3627451,-0.3823529,0.2019608,0.4137255,0.4254902,-0.1039216,0.0333333,-0.2215686,0.0960784,0.1666667,-0.1666667,-0.1117647,0.1470588,0.1862745,-0.4372549,-0.4882353,-0.3627451,-0.3823529,0.2019608,0.4137255,0.4254902,-0.1039216
54e6ccbb9ea5b8a2,-0.1705882,0.4019608,0.3000000,0.2333333,0.1196078,0.1470588,0.2215686,0.1352941,-0.2607843,-0.2725490,-0.0607843,0.1431373,0.4647059,-0.1627451,0.4686275,0.3470588,-0.1705882,0.4019608,0.3000000,0.2333333,0.1196078,0.1470588,0.2215686,0.1352941,-0.2607843,-0.2725490,-0.0607843,0.1431373,0.4647059,-0.1627451,0.4686275,0.3470588
ffae9204a5db8ea7,0.5000000,0.1823529,0.0725490,-0.4843137,0.1470588,0.3588235,0.0568627,0.1549020,0.0803922,-0.2490196,-0.4411765,0.0137255,-0.2490196,-0.3588235,-0.2137255,0.1352941,0.5000000,0.1823529,0.0725490,-0.4843137,0.1470588,0.3588235,0.0568627,0.1549020,0.0803922,-0.2490196,-0.4411765,0.0137255,-0.2490196,-0.3588235,-0.2137255,0.1352941
0cd60d5b5a95c8b1,-0.4529412,0.3392157,-0.4490196,-0.1431373,-0.1470588,0.0843137,0.2843137,0.1941176,0.3117647,0.0294118,-0.2647059,0.4882353,0.1117647,0.1235294,-0.2529412,-0.4215686,-0.4529412,0.3392157,-0.4490196,-0.1431373,-0.1470588,0.0843137,0.2843137,0.1941176,0.3117647,0.0294118,-0.2647059,0.4882353,0.1117647,0.1235294,-0.2529412,-0.4215686
55b2afd4ea27e672,-0.1666667,0.1980392,0.1862745,0.3313725,0.4176471,-0.3470588,0.4019608,-0.0529412,0.1745098,0.3000000,0.3431373,0.4372549,-0.2254902,-0.3313725,0.4607843,-0.2764706,-0.1666667,0.1980392,0.1862745,0.3313725,0.4176471,-0.3470588,0.4019608,-0.0529412,0.1745098,0.3000000,0.3431373,0.4372549,-0.2254902,-0.3313725,0.4607843,-0.2764706
7d68ff0254c071f2,-0.0098039,-0.0921569,0.5000000,-0.4921569,-0.1705882,0.2529412,-0.0568627,0.4490196,-0.3941176,0.4921569,0.1235294,0.0607843,0.1901961,0.2098039,0.0450980,0.1549020,-0.0098039,-0.0921569,0.5000000,-0.4921569,-0.1705882,0.2529412,-0.0568627,0.4490196,-0.3941176,0.4921569,0.1235294,0.0607843,0.1901961,0.2098039,0.0450980,0.1549020
3e905e0e00591b78,-0.2568627,0.0647059,-0.1313725,-0.4450980,-0.5000000,-0.1509804,-0.3941176,-0.0294118,0.0568627,0.0333333,-0.2411765,-0.1235294,0.1784314,0.1196078,-0.1705882,0.1431373,-0.2568627,0.0647059,-0.1313725,-0.4450980,-0.5000000,-0.1509804,-0.3941176,-0.0294118,0.0568627,0.0333333,-0.2411765,-0.1235294,0.1784314,0.1196078,-0.1705882,0.1431373
31d50a9fd251e2d5,-0.3078431,0.3352941,-0.4607843,0.1235294,0.3235294,-0.1823529,0.3862745,0.3352941,0.2176471,-0.3039216,-0.3509804,-0.0647059,-0.0215686,0.2019608,-0.0333333,0.4411765,-0.3078431,0.3352941,-0.4607843,0.1235294,0.3235294,-0.1823529,0.3862745,0.3352941,0.2176471,-0.3039216,-0.3509804,-0.0647059,-0.0215686,0.2019608,-0.0333333,0.4411765
3269f7d2440bbb30,-0.3039216,-0.0882353,0.4686275,0.3235294,-0.2333333,-0.4568627,0.2333333,-0.3117647,-0.0137255,-0.0058824,0.4372549,0.1509804,-0.1941176,-0.1784314,0.3745098,-0.4764706,-0.3039216,-0.0882353,0.4686275,0.3235294,-0.2333333,-0.4568627,0.2333333,-0.3117647,-0.0137255,-0.0058824,0.4372549,0.1509804,-0.1941176,-0.1784314,0.3745098,-0.4764706
b1161990c118c3c6,0.1941176,-0.4137255,-0.4019608,0.0647059,0.2568627,-0.4058824,0.2647059,0.2764706,-0.3509804,0.2568627,-0.3078431,0.1039216,-0.1431373,0.3196078,-0.1705882,-0.4725490,0.1941176,-0.4137255,-0.4019608,0.0647059,0.2568627,-0.4058824,0.2647059,0.2764706,-0.3509804,0.2568627,-0.3078431,0.1039216,-0.1431373,0.3196078,-0.1705882,-0.4725490
23c33893f6516083,-0.3627451,0.2647059,-0.2803922,0.0764706,0.4647059,-0.1823529,-0.1235294,0.0137255,-0.4058824,-0.2372549,0.2725490,-0.4686275,0.3392157,0.1509804,0.5000000,0.3039216,-0.3627451,0.2647059,-0.2803922,0.0764706,0.4647059,-0.1823529,-0.1235294,0.0137255,-0.4058824,-0.2372549,0.2725490,-0.4686275,0.3392157,0.1509804,0.5000000,0.3039216
0088a58cb44dd617,-0.5000000,0.0333333,0.1470588,0.0490196,0.2058824,-0.1980392,0.3392157,-0.4098039,0.2843137,-0.1627451,0.4215686,0.0607843,-0.4215686,-0.0686275,-0.4647059,-0.3627451,-0.5000000,0.0333333,0.1470588,0.0490196,0.2058824,-0.1980392,0.3392157,-0.4098039,0.2843137,-0.1627451,0.4215686,0.0607843,-0.4215686,-0.0686275,-0.4647059,-0.3627451
9ad16c9d289b8cef,0.1039216,0.3196078,-0.0764706,0.1156863,-0.3431373,0.1078431,0.0490196,0.4372549,-0.3431373,-0.2647059,0.3470588,-0.2764706,0.0764706,-0.3078431,-0.2294118,-0.1862745,0.1039216,0.3196078,-0.0764706,0.1156863,-0.3431373,0.1078431,0.0490196,0.4372549,-0.3431373,-0.2647059,0.3470588,-0.2764706,0.0764706,-0.3078431,-0.2294118,-0.1862745
3c557def3e7becf4,-0.2647059,-0.1666667,-0.0098039,0.4372549,-0.2568627,-0.0176471,0.4254902,0.4568627,0.2882353,0.1666667,-0.1431373,-0.1000000,0.1705882,0.0137255,-0.0960784,0.2098039,-0.2647059,-0.1666667,-0.0098039,0.4372549,-0.2568627,-0.0176471,0.4254902,0.4568627,0.2882353,0.1666667,-0.1431373,-0.1000000,0.1705882,0.0137255,-0.0960784,0.2098039
b19907ec852f2626,0.1941176,0.1000000,-0.4725490,0.4254902,0.0215686,-0.3156863,-0.3509804,-0.3509804,-0.3901961,-0.3509804,0.3705882,0.0215686,-0.4137255,-0.0607843,-0.4333333,-0.1156863,0.1941176,0.1000000,-0.4725490,0.4254902,0.0215686,-0.3156863,-0.3509804,-0.3509804,-0.3901961,-0.3509804,0.3705882,0.0215686,-0.4137255,-0.0607843,-0.4333333,-0.1156863
2305c59b391093f0,-0.3627451,-0.4803922,0.2725490,0.1078431,-0.2764706,-0.4372549,0.0764706,0.4411765,0.3078431,-0.2607843,0.3941176,0.2254902,0.2294118,0.2254902,0.2294118,0.4725490,-0.3627451,-0.4803922,0.2725490,0.1078431,-0.2764706,-0.4372549,0.0764706,0.4411765,0.3078431,-0.2607843,0.3941176,0.2254902,0.2294118,0.2254902,0.2294118,0.4725490
599bd4dd53f037e0,-0.1509804,0.1078431,0.3313725,0.3666667,-0.1745098,0.4411765,-0.2843137,0.3784314,-0.3666667,-0.3862745,-0.0176471,-0.4372549,-0.4803922,0.1156863,0.1705882,-0.2411765,-0.1509804,0.1078431,0.3313725,0.3666667,-0.1745098,0.4411765,-0.2843137,0.3784314,-0.3666667,-0.3862745,-0.0176471,-0.4372549,-0.4803922,0.1156863,0.1705882,-0.2411765
f479cc4a7e994f79,0.4568627,-0.0254902,0.3000000,-0.2098039,-0.0058824,0.1000000,-0.1901961,-0.0254902,-0.0921569,-0.3862745,0.2882353,0.1823529,-0.3431373,-0.0019608,0.3156863,0.2686275,0.4568627,-0.0254902,0.3000000,-0.2098039,-0.0058824,0.1000000,-0.1901961,-0.0254902,-0.0921569,-0.3862745,0.2882353,0.1823529,-0.3431373,-0.0019608,0.3156863,0.2686275
c545a9162947de59,0.2725490,-0.2294118,0.1627451,-0.4137255,-0.3392157,-0.2215686,0.3705882,-0.1509804,0.0686275,0.2529412,0.1156863,-0.1509804,0.0333333,-0.4137255,0.2411765,0.0725490,0.2725490,-0.2294118,0.1627451,-0.4137255,-0.3392157,-0.2215686,0.3705882,-0.1509804,0.0686275,0.2529412,0.1156863,-0.1509804,0.0333333,-0.4137255,0.2411765,0.0725490
7901c47d36b16c1f,-0.0254902,-0.4960784,0.2686275,-0.0098039,-0.2882353,0.1941176,-0.0764706,-0.3784314,0.1470588,0.2490196,-0.3901961,0.2372549,-0.1509804,0.0568627,0.1588235,0.0960784,-0.0254902,-0.4960784,0.2686275,-0.0098039,-0.2882353,0.1941176,-0.0764706,-0.3784314,0.1470588,0.2490196,-0.3901961,0.2372549,-0.1509804,0.0568627,0.1588235,0.0960784
630011e3dc1a003e,-0.1117647,-0.5000000,-0.4333333,0.3901961,0.3627451,-0.3980392,-0.5000000,-0.2568627,-0.1431373,0.3196078,-0.3470588,-0.1431373,0.3470588,0.4333333,-0.2725490,-0.1745098,-0.1117647,-0.5000000,-0.4333333,0.3901961,0.3627451,-0.3980392,-0.5000000,-0.2568627,-0.1431373,0.3196078,-0.3470588,-0.1431373,0.3470588,0.4333333,-0.2725490,-0.1745098
1ff5c5ae0c8d50b6,-0.3784314,0.4607843,0.2725490,0.1823529,-0.4529412,0.0529412,-0.1862745,0.2137255,0.3039216,-0.3431373,0.3549020,-0.0411765,0.0607843,-0.3039216,0.0215686,0.1470588,-0.3784314,0.4607843,0.2725490,0.1823529,-0.4529412,0.0529412,-0.1862745,0.2137255,0.3039216,-0.3431373,0.3549020,-0.0411765,0.0607843,-0.3039216,0.0215686,0.1470588
da98fa1e99f01466,0.3549020,0.0960784,0.4803922,-0.3823529,0.1000000,0.4411765,-0.4215686,-0.1000000,0.2960784,0.0098039,-0.0607843,0.3745098,0.1784314,-0.2843137,-0.1313725,0.2529412,0.3549020,0.0960784,0.4803922,-0.3823529,0.1000000,0.4411765,-0.4215686,-0.1000000,0.2960784,0.0098039,-0.0607843,0.3745098,0.1784314,-0.2843137,-0.1313725,0.2529412
9fa14fea6eddc724,0.1235294,0.1313725,-0.1901961,0.4176471,-0.0686275,0.3666667,0.2803922,-0.3588235,-0.0411765,-0.4215686,-0.3039216,0.1039216,0.2725490,0.1470588,0.0529412,0.1078431,0.1235294,0.1313725,-0.1901961,0.4176471,-0.0686275,0.3666667,0.2803922,-0.3588235,-0.0411765,-0.4215686,-0.3039216,0.1039216,0.2725490,0.1470588,0.0529412,0.1078431
b2d09c9fa75569fa,0.1980392,0.3156863,0.1117647,0.1235294,0.1549020,-0.1666667,-0.0882353,0.4803922,-0.4137255,-0.3274510,-0.1470588,-0.5000000,0.1313725,-0.1392157,-0.1588235,-0.1549020,0.1980392,0.3156863,0.1117647,0.1235294,0.1549020,-0.1666667,-0.0882353,0.4803922,-0.4137255,-0.3274510,-0.1470588,-0.5000000,0.1313725,-0.1392157,-0.1588235,-0.1549020
e47ec4d38a36a70c,0.3941176,-0.0058824,0.2686275,0.3274510,0.0411765,-0.2882353,0.1549020,-0.4529412,0.4098039,0.2843137,0.2254902,0.3117647,-0.0960784,0.0294118,-0.1000000,-0.1392157,0.3941176,-0.0058824,0.2686275,0.3274510,0.0411765,-0.2882353,0.1549020,-0.4529412,0.4098039,0.2843137,0.2254902,0.3117647,-0.0960784,0.0294118,-0.1000000,-0.1392157
ca4299e0a2dab984,0.2921569,-0.2411765,0.1000000,0.3784314,0.1352941,0.3549020,0.2254902,0.0176471,0.4058824,-0.0411765,-0.1823529,-0.1274510,0.0058824,-0.0058824,0.2568627,-0.0254902,0.2921569,-0.2411765,0.1000000,0.3784314,0.1352941,0.3549020,0.2254902,0.0176471,0.4058824,-0.0411765,-0.1823529,-0.1274510,0.0058824,-0.0058824,0.2568627,-0.0254902
5074eaa053962e43,-0.1862745,-0.0450980,0.4176471,0.1274510,-0.1745098,0.0882353,-0.3196078,-0.2372549,0.3274510,-0.1745098,0.3000000,-0.3941176,0.0607843,-0.1941176,-0.3039216,-0.1823529,-0.1862745,-0.0450980,0.4176471,0.1274510,-0.1745098,0.0882353,-0.3196078,-0.2372549,0.3274510,-0.1745098,0.3000000,-0.3941176,0.0607843,-0.1941176,-0.3039216,-0.1823529
b9db117dba06835e,0.2254902,0.3588235,-0.4333333,-0.0098039,0.2294118,-0.4764706,0.0137255,-0.1313725,-0.4529412,0.0019608,0.0960784,-0.0960784,0.3352941,0.3313725,0.4607843,-0.4607843,0.2254902,0.3588235,-0.4333333,-0.0098039,0.2294118,-0.4764706,0.0137255,-0.1313725,-0.4529412,0.0019608,0.0960784,-0.0960784,0.3352941,0.3313725,0.4607843,-0.4607843
4501f5ef59ce2563,-0.2294118,-0.4960784,0.4607843,0.4372549,-0.1509804,0.3078431,-0.3549020,-0.1117647,0.1352941,0.4450980,-0.3666667,0.3823529,-0.0803922,-0.1627451,-0.3196078,-0.3980392,-0.2294118,-0.4960784,0.4607843,0.4372549,-0.1509804,0.3078431,-0.3549020,-0.1117647,0.1352941,0.4450980,-0.3666667,0.3823529,-0.0803922,-0.1627451,-0.3196078,-0.3980392
5cb2be0de0b79028,-0.1392157,0.1980392,0.2450980,-0.4490196,0.3784314,0.2176471,0.0647059,-0.3431373,0.1196078,0.2960784,0.3941176,-0.4686275,-0.1274510,-0.4960784,0.4372549,-0.2411765,-0.1392157,0.1980392,0.2450980,-0.4490196,0.3784314,0.2176471,0.0647059,-0.3431373,0.1196078,0.2960784,0.3941176,-0.4686275,-0.1274510,-0.4960784,0.4372549,-0.2411765
37b74d024603b869,-0.2843137,0.2176471,-0.1980392,-0.4921569,-0.2254902,-0.4882353,0.2215686,-0.0882353,-0.0647059,0.1000000,-0.2647059,0.1588235,-0.1274510,0.2215686,-0.2176471,0.0176471,-0.2843137,0.2176471,-0.1980392,-0.4921569,-0.2254902,-0.4882353,0.2215686,-0.0882353,-0.0647059,0.1000000,-0.2647059,0.1588235,-0.1274510,0.2215686,-0.2176471,0.0176471
e9626f90dc6b2892,0.4137255,-0.1156863,-0.0647059,0.0647059,0.3627451,-0.0803922,-0.3431373,0.0725490,-0.0019608,-0.3627451,-0.0176471,-0.1941176,0.1588235,-0.2137255,-0.3117647,0.0725490,0.4137255,-0.1156863,-0.0647059,0.0647059,0.3627451,-0.0803922,-0.3431373,0.0725490,-0.0019608,-0.3627451,-0.0176471,-0.1941176,0.1588235,-0.2137255,-0.3117647,0.0725490
725a450d8a132174,-0.0529412,-0.1470588,-0.2294118,-0.4490196,0.0411765,-0.4254902,-0.3705882,-0.0450980,0.3784314,-0.1509804,0.3470588,0.0411765,-0.2411765,0.1509804,0.3235294,-0.1392157,-0.0529412,-0.1470588,-0.2294118,-0.4490196,0.0411765,-0.4254902,-0.3705882,-0.0450980,0.3784314,-0.1509804,0.3470588,0.0411765,-0.2411765,0.1509804,0.3235294,-0.1392157
7ec35a7b09b8764d,-0.0058824,0.2647059,-0.1470588,-0.0176471,-0.4647059,0.2215686,-0.0372549,-0.1980392,0.3039216,-0.2529412,0.2294118,-0.1352941,0.3862745,-0.1000000,0.1274510,0.3431373,-0.0058824,0.2647059,-0.1470588,-0.0176471,-0.4647059,0.2215686,-0.0372549,-0.1980392,0.3039216,-0.2529412,0.2294118,-0.1352941,0.3862745,-0.1000000,0.1274510,0.3431373
0c0f6094282e3eff,-0.4529412,-0.4411765,-0.1235294,0.0803922,-0.3431373,-0.3196078,-0.2568627,0.5000000,-0.3509804,0.3235294,0.0019608,-0.4294118,0.4411765,0.4568627,0.1000000,-0.5000000,-0.4529412,-0.4411765,-0.1235294,0.0803922,-0.3431373,-0.3196078,-0.2568627,0.5000000,-0.3509804,0.3235294,0.0019608,-0.4294118,0.4411765,0.4568627,0.1000000,-0.5000000
a04868138fe2b1a7,0.1274510,-0.2176471,-0.0921569,-0.4254902,0.0607843,0.3862745,0.1941176,0.1549020,0.3509804,0.0019608,-0.4960784,-0.3470588,-0.4764706,0.4843137,0.1156863,0.4686275,0.1274510,-0.2176471,-0.0921569,-0.4254902,0.0607843,0.3862745,0.1941176,0.1549020,0.3509804,0.0019608,-0.4960784,-0.3470588,-0.4764706,0.4843137,0.1156863,0.4686275
0e7885408fcbf1ec,-0.4450980,-0.0294118,0.0215686,-0.2490196,0.0607843,0.2960784,0.4450980,0.4254902,-0.0960784,-0.0450980,0.1980392,-0.0764706,-0.2607843,-0.0960784,-0.5000000,-0.4019608,-0.4450980,-0.0294118,0.0215686,-0.2490196,0.0607843,0.2960784,0.4450980,0.4254902,-0.0960784,-0.0450980,0.1980392,-0.0764706,-0.2607843,-0.0960784,-0.5000000,-0.4019608
f97c1dc8a24bb4fb,0.4764706,-0.0137255,-0.3862745,0.2843137,0.1352941,-0.2058824,0.2058824,0.4843137,0.3470588,0.2254902,-0.4019608,0.0215686,-0.2490196,0.2058824,-0.0686275,0.3745098,0.4764706,-0.0137255,-0.3862745,0.2843137,0.1352941,-0.2058824,0.2058824,0.4843137,0.3470588,0.2254902,-0.4019608,0.0215686,-0.2490196,0.2058824,-0.0686275,0.3745098
fc014b6bf97e812f,0.4882353,-0.4960784,-0.2058824,-0.0803922,0.4764706,-0.0058824,0.0058824,-0.3156863,0.1705882,0.3705882,0.3627451,0.0725490,0.2686275,0.1196078,-0.4450980,0.0647059,0.4882353,-0.4960784,-0.2058824,-0.0803922,0.4764706,-0.0058824,0.0058824,-0.3156863,0.1705882,0.3705882,0.3627451,0.0725490,0.2686275,0.1196078,-0.4450980,0.0647059
a6d32ae13ea23e43,0.1509804,0.3274510,-0.3352941,0.3823529,-0.2568627,0.1352941,-0.2568627,-0.2372549,-0.2921569,-0.4607843,0.1117647,0.4372549,-0.1784314,0.1078431,0.3980392,0.0568627,0.1509804,0.3274510,-0.3352941,0.3823529,-0.2568627,0.1352941,-0.2568627,-0.2372549,-0.2921569,-0.4607843,0.1117647,0.4372549,-0.1784314,0.1078431,0.3980392,0.0568627
8e10199a63b132af,0.0568627,-0.4372549,-0.4019608,0.1039216,-0.1117647,0.1941176,-0.3039216,0.1862745,-0.0176471,0.4176471,0.1627451,-0.3784314,0.3862745,-0.2843137,0.4019608,0.1039216,0.0568627,-0.4372549,-0.4019608,0.1039216,-0.1117647,0.1941176,-0.3039216,0.1862745,-0.0176471,0.4176471,0.1627451,-0.3784314,0.3862745,-0.2843137,0.4019608,0.1039216
0dfb04439e99d052,-0.4490196,0.4843137,-0.4843137,-0.2372549,0.1196078,0.1000000,0.3156863,-0.1784314,-0.3627451,-0.0921569,0.0019608,-0.2137255,0.3941176,0.4058824,0.0882353,-0.2019608,-0.4490196,0.4843137,-0.4843137,-0.2372549,0.1196078,0.1000000,0.3156863,-0.1784314,-0.3627451,-0.0921569,0.0019608,-0.2137255,0.3941176,0.4058824,0.0882353,-0.2019608
13d6df1d046933de,-0.4254902,0.3392157,0.3745098,-0.3862745,-0.4843137,-0.0882353,-0.3000000,0.3705882,-0.3352941,0.2176471,0.4098039,0.0686275,-0.1549020,0.2372549,-0.1313725,-0.3941176,-0.4254902,0.3392157,0.3745098,-0.3862745,-0.4843137,-0.0882353,-0.3000000,0.3705882,-0.3352941,0.2176471,0.4098039,0.0686275,-0.1549020,0.2372549,-0.1313725,-0.3941176
ce8d6dd8e4972d93,0.3078431,0.0529412,-0.0725490,0.3470588,0.3941176,0.0921569,-0.3235294,0.0764706,0.3705882,-0.1078431,-0.0803922,0.2490196,0.0372549,-0.2333333,0.0725490,-0.1352941,0.3078431,0.0529412,-0.0725490,0.3470588,0.3941176,0.0921569,-0.3235294,0.0764706,0.3705882,-0.1078431,-0.0803922,0.2490196,0.0372549,-0.2333333,0.0725490,-0.1352941
fe39e2cd40ee67c1,0.4960784,-0.2764706,0.3862745,0.3039216,-0.2490196,0.4333333,-0.0960784,0.2568627,0.4490196,-0.3784314,-0.2372549,0.0450980,0.4372549,-0.1549020,0.3784314,-0.3666667,0.4960784,-0.2764706,0.3862745,0.3039216,-0.2490196,0.4333333,-0.0960784,0.2568627,0.4490196,-0.3784314,-0.2372549,0.0450980,0.4372549,-0.1549020,0.3784314,-0.3666667
523990c40d4814f8,-0.1784314,-0.2764706,0.0647059,0.2686275,-0.4490196,-0.2176471,-0.4215686,0.4725490,-0.2960784,-0.0254902,0.1117647,-0.0960784,-0.2176471,0.4058824,0.2215686,0.3941176,-0.1784314,-0.2764706,0.0647059,0.2686275,-0.4490196,-0.2176471,-0.4215686,0.4725490,-0.2960784,-0.0254902,0.1117647,-0.0960784,-0.2176471,0.4058824,0.2215686,0.3941176
6960be4014482589,-0.0882353,-0.1235294,0.2450980,-0.2490196,-0.4215686,-0.2176471,-0.3549020,0.0372549,0.3313725,-0.4607843,-0.3039216,-0.0450980,-0.1666667,0.0843137,-0.1078431,0.2607843,-0.0882353,-0.1235294,0.2450980,-0.2490196,-0.4215686,-0.2176471,-0.3549020,0.0372549,0.3313725,-0.4607843,-0.3039216,-0.0450980,-0.1666667,0.0843137,-0.1078431,0.2607843
36b9ea00dc6383a1,-0.2882353,0.2254902,0.4176471,-0.5000000,0.3627451,-0.1117647,0.0137255,0.1313725,0.0843137,0.2686275,-0.0215686,-0.0490196,-0.2058824,-0.2529412,0.4607843,0.2215686,-0.2882353,0.2254902,0.4176471,-0.5000000,0.3627451,-0.1117647,0.0137255,0.1313725,0.0843137,0.2686275,-0.0215686,-0.0490196,-0.2058824,-0.2529412,0.4607843,0.2215686
08bce1e6b2e45b6c,-0.4686275,0.2372549,0.3823529,0.4019608,0.1980392,0.3941176,-0.1431373,-0.0764706,-0.3627451,0.4568627,-0.3156863,0.2568627,0.0176471,0.3745098,0.3235294,-0.4529412,-0.4686275,0.2372549,0.3823529,0.4019608,0.1980392,0.3941176,-0.1431373,-0.0764706,-0.3627451,0.4568627,-0.3156863,0.2568627,0.0176471,0.3745098,0.3235294,-0.4529412
d07d0a9eeae6811b,0.3156863,-0.0098039,-0.4607843,0.1196078,0.4176471,0.4019608,0.0058824,-0.3941176,-0.3470588,0.0058824,-0.0568627,-0.0372549,0.4960784,-0.2607843,0.1156863,0.1980392,0.3156863,-0.0098039,-0.4607843,0.1196078,0.4176471,0.4019608,0.0058824,-0.3941176,-0.3470588,0.0058824,-0.0568627,-0.0372549,0.4960784,-0.2607843,0.1156863,0.1980392
47e687731c8b07c8,-0.2215686,0.4019608,0.0294118,-0.0490196,-0.3901961,0.0450980,-0.4725490,0.2843137,-0.4019608,0.4686275,0.0490196,-0.1392157,-0.0960784,0.3862745,-0.4294118,0.3745098,-0.2215686,0.4019608,0.0294118,-0.0490196,-0.3901961,0.0450980,-0.4725490,0.2843137,-0.4019608,0.4686275,0.0490196,-0.1392157,-0.0960784,0.3862745,-0.4294118,0.3745098
6f432b1b56d688ad,-0.0647059,-0.2372549,-0.3313725,-0.3941176,-0.1627451,0.3392157,0.0333333,0.1784314,-0.2254902,0.3627451,0.4921569,0.2764706,-0.4411765,0.0254902,0.2450980,0.4686275,-0.0647059,-0.2372549,-0.3313725,-0.3941176,-0.1627451,0.3392157,0.0333333,0.1784314,-0.2254902,0.3627451,0.4921569,0.2764706,-0.4411765,0.0254902,0.2450980,0.4686275
6ebaca5e95897d74,-0.0686275,0.2294118,0.2921569,-0.1313725,0.0843137,0.0372549,-0.0098039,-0.0450980,-0.1705882,0.0607843,0.3705882,0.0019608,0.0294118,0.3392157,-0.0568627,-0.4882353,-0.0686275,0.2294118,0.2921569,-0.1313725,0.0843137,0.0372549,-0.0098039,-0.0450980,-0.1705882,0.0607843,0.3705882,0.0019608,0.0294118,0.3392157,-0.0568627,-0.4882353
75414ffd2883b220,-0.0411765,-0.2450980,-0.1901961,0.4921569,-0.3431373,0.0137255,0.1980392,-0.3745098,-0.3078431,0.4764706,-0.3705882,-0.1274510,0.1117647,-0.2450980,0.4960784,0.4058824,-0.0411765,-0.2450980,-0.1901961,0.4921569,-0.3431373,0.0137255,0.1980392,-0.3745098,-0.3078431,0.4764706,-0.3705882,-0.1274510,0.1117647,-0.2450980,0.4960784,0.4058824
eb1e53b73d1e43ee,0.4215686,-0.3823529,-0.1745098,0.2176471,-0.2607843,-0.3823529,-0.2372549,0.4333333,0.0803922,-0.2411765,0.2686275,0.4843137,0.4333333,-0.4372549,0.3745098,-0.2960784,0.4215686,-0.3823529,-0.1745098,0.2176471,-0.2607843,-0.3823529,-0.2372549,0.4333333,0.0803922,-0.2411765,0.2686275,0.4843137,0.4333333,-0.4372549,0.3745098,-0.2960784
f492157e429132a6,0.4568627,0.0725490,-0.4176471,-0.0058824,-0.2411765,0.0686275,-0.3039216,0.1509804,-0.4529412,0.0843137,-0.4333333,-0.2450980,0.2568627,-0.1078431,0.1941176,0.3784314,0.4568627,0.0725490,-0.4176471,-0.0058824,-0.2411765,0.0686275,-0.3039216,0.1509804,-0.4529412,0.0843137,-0.4333333,-0.2450980,0.2568627,-0.1078431,0.1941176,0.3784314
62c0e3bfe1fea3f7,-0.1156863,0.2529412,0.3901961,0.2490196,0.3823529,0.4960784,0.1392157,0.4686275,-0.2098039,0.1862745,-0.1078431,-0.1235294,-0.4607843,0.1313725,0.2803922,0.0725490,-0.1156863,0.2529412,0.3901961,0.2490196,0.3823529,0.4960784,0.1392157,0.4686275,-0.2098039,0.1862745,-0.1078431,-0.1235294,-0.4607843,0.1313725,0.2803922,0.0725490
